,index,second,vehicleCount
37308,37308,1,653
37309,37309,1,650
37310,37310,1,647
37311,37311,1,642
37312,37312,1,638
37313,37313,1,636
37314,37314,1,633
37315,37315,1,632
37316,37316,1,628
37317,37317,1,625
37318,37318,1,622
37319,37319,1,620
37320,37320,1,618
37321,37321,1,615
37322,37322,1,611
37323,37323,1,608
37324,37324,1,604
37325,37325,1,602
37326,37326,1,598
37327,37327,1,594
37328,37328,1,590
37329,37329,1,585
37330,37330,1,582
37331,37331,1,577
37332,37332,1,572
37333,37333,1,569
37334,37334,1,565
37335,37335,1,561
37336,37336,1,559
37337,37337,1,556
37338,37338,1,554
37339,37339,1,552
37340,37340,1,550
37341,37341,1,548
37342,37342,1,547
37343,37343,1,547
37344,37344,1,546
37345,37345,1,546
37346,37346,1,546
37347,37347,1,545
37348,37348,1,545
37349,37349,1,545
37350,37350,1,545
37351,37351,1,544
37352,37352,1,544
37353,37353,1,544
37354,37354,1,544
37355,37355,1,542
37356,37356,1,542
37357,37357,1,541
37358,37358,1,540
37359,37359,1,538
37360,37360,1,537
37361,37361,1,535
37362,37362,1,533
37363,37363,1,532
37364,37364,1,531
37365,37365,1,531
37366,37366,1,530
37367,37367,1,530
37368,37368,1,529
37369,37369,1,529
37370,37370,1,528
37371,37371,1,528
37372,37372,1,528
37373,37373,1,528
37374,37374,1,528
37375,37375,1,528
37376,37376,1,528
37377,37377,1,529
37378,37378,1,529
37379,37379,1,529
37380,37380,1,529
37381,37381,1,530
37382,37382,1,530
37383,37383,1,530
37384,37384,1,530
37385,37385,1,529
37386,37386,1,529
37387,37387,1,529
37388,37388,1,529
37389,37389,1,528
37390,37390,1,528
37391,37391,1,528
37392,37392,1,527
37393,37393,1,526
37394,37394,1,526
37395,37395,1,525
37396,37396,1,525
37397,37397,1,524
37398,37398,1,524
37399,37399,1,524
37400,37400,1,524
37401,37401,1,524
37402,37402,1,524
37403,37403,1,524
37404,37404,1,524
37405,37405,1,524
37406,37406,1,524
37407,37407,1,524
37408,37408,1,523
37409,37409,1,523
37410,37410,1,523
37411,37411,1,523
37412,37412,1,523
37413,37413,1,523
37414,37414,1,522
37415,37415,1,521
37416,37416,1,521
37417,37417,1,520
37418,37418,1,520
37419,37419,1,520
37420,37420,1,519
37421,37421,1,519
37422,37422,1,519
37423,37423,1,518
37424,37424,1,518
37425,37425,1,517
37426,37426,1,517
37427,37427,1,517
37428,37428,1,517
37429,37429,1,516
37430,37430,1,516
37431,37431,1,515
37432,37432,1,514
37433,37433,1,514
37434,37434,1,513
37435,37435,1,512
37436,37436,1,511
37437,37437,1,510
37438,37438,1,509
37439,37439,1,508
37440,37440,1,500
37441,37441,1,500
37442,37442,1,500
37443,37443,1,500
37444,37444,1,500
37445,37445,1,500
37446,37446,1,500
37447,37447,1,500
37448,37448,1,500
37449,37449,1,500
37450,37450,1,500
37451,37451,1,500
37452,37452,1,500
37453,37453,1,500
37454,37454,1,500
37455,37455,1,500
37456,37456,1,500
37457,37457,1,500
37458,37458,1,500
37459,37459,1,500
37460,37460,1,500
37461,37461,1,500
37462,37462,1,500
37463,37463,1,500
37464,37464,1,500
37465,37465,1,500
37466,37466,1,500
37467,37467,1,500
37468,37468,1,500
37469,37469,1,500
37470,37470,1,500
37471,37471,1,500
37472,37472,1,500
37473,37473,1,500
37474,37474,1,500
37475,37475,1,500
37476,37476,1,500
37477,37477,1,500
37478,37478,1,500
37479,37479,1,500
37480,37480,1,500
37481,37481,1,500
37482,37482,1,500
37483,37483,1,500
37484,37484,1,500
37485,37485,1,500
37486,37486,1,500
37487,37487,1,500
37488,37488,1,500
37489,37489,1,500
37490,37490,1,500
37491,37491,1,500
37492,37492,1,500
37493,37493,1,500
37494,37494,1,500
37495,37495,1,500
37496,37496,1,500
37497,37497,1,500
37498,37498,1,500
37499,37499,1,500
37500,37500,1,500
37501,37501,1,500
37502,37502,1,500
37503,37503,1,500
37504,37504,1,500
37505,37505,1,500
37506,37506,1,500
37507,37507,1,500
37508,37508,1,500
37509,37509,1,500
37510,37510,1,501
37511,37511,1,501
37512,37512,1,501
37513,37513,1,501
37514,37514,1,501
37515,37515,1,501
37516,37516,1,501
37517,37517,1,501
37518,37518,1,501
37519,37519,1,501
37520,37520,1,501
37521,37521,1,501
37522,37522,1,501
37523,37523,1,501
37524,37524,1,501
37525,37525,1,501
37526,37526,1,501
37527,37527,1,501
37528,37528,1,501
37529,37529,1,501
37530,37530,1,501
37531,37531,1,501
37532,37532,1,501
37533,37533,1,501
37534,37534,1,501
37535,37535,1,501
37536,37536,1,501
37537,37537,1,501
37538,37538,1,501
37539,37539,1,501
37540,37540,1,501
37541,37541,1,501
37542,37542,1,501
37543,37543,1,501
37544,37544,1,501
37545,37545,1,501
37546,37546,1,501
37547,37547,1,501
37548,37548,1,501
37549,37549,1,500
37550,37550,1,500
37551,37551,1,500
37552,37552,1,500
37553,37553,1,500
37554,37554,1,500
37555,37555,1,500
37556,37556,1,500
37557,37557,1,500
37558,37558,1,500
37559,37559,1,500
37560,37560,1,500
37561,37561,1,500
37562,37562,1,500
37563,37563,1,500
37564,37564,1,500
37565,37565,1,500
37566,37566,1,500
37567,37567,1,500
37568,37568,1,500
37569,37569,1,500
37570,37570,1,500
37571,37571,1,500
37572,37572,1,500
37573,37573,1,500
37574,37574,1,500
37575,37575,1,500
37576,37576,1,500
37577,37577,1,500
37578,37578,1,500
37579,37579,1,500
37580,37580,1,500
37581,37581,1,500
37582,37582,1,500
37583,37583,1,500
37584,37584,1,500
37585,37585,1,500
37586,37586,1,500
37587,37587,1,501
37588,37588,1,501
37589,37589,1,501
37590,37590,1,501
37591,37591,1,501
37592,37592,1,501
37593,37593,1,501
37594,37594,1,501
37595,37595,1,501
37596,37596,1,501
37597,37597,1,501
37598,37598,1,501
37599,37599,1,501
37600,37600,1,501
37601,37601,1,501
37602,37602,1,501
37603,37603,1,501
37604,37604,1,501
37605,37605,1,501
37606,37606,1,501
37607,37607,1,501
37608,37608,1,501
37609,37609,1,501
37610,37610,1,501
37611,37611,1,501
37612,37612,1,501
37613,37613,1,501
37614,37614,1,501
37615,37615,1,501
37616,37616,1,501
37617,37617,1,501
37618,37618,1,501
37619,37619,1,501
37620,37620,1,501
37621,37621,1,501
37622,37622,1,501
37623,37623,1,501
37624,37624,1,501
37625,37625,1,501
37626,37626,1,501
37627,37627,1,501
37628,37628,1,501
37629,37629,1,501
37630,37630,1,501
37631,37631,1,501
37632,37632,1,501
37633,37633,1,501
37634,37634,1,501
37635,37635,1,501
37636,37636,1,501
37637,37637,1,501
37638,37638,1,501
37639,37639,1,501
37640,37640,1,501
37641,37641,1,501
37642,37642,1,500
37643,37643,1,500
37644,37644,1,500
37645,37645,1,500
37646,37646,1,500
37647,37647,1,500
37648,37648,1,500
37649,37649,1,500
37650,37650,1,500
37651,37651,1,500
37652,37652,1,500
37653,37653,1,500
37654,37654,1,500
37655,37655,1,501
37656,37656,1,501
37657,37657,1,501
37658,37658,1,501
37659,37659,1,501
37660,37660,1,501
37661,37661,1,501
37662,37662,1,501
37663,37663,1,501
37664,37664,1,502
37665,37665,1,502
37666,37666,1,502
37667,37667,1,502
37668,37668,1,502
37669,37669,1,502
37670,37670,1,502
37671,37671,1,502
37672,37672,1,502
37673,37673,1,502
37674,37674,1,502
37675,37675,1,502
37676,37676,1,503
37677,37677,1,503
37678,37678,1,503
37679,37679,1,503
37680,37680,1,503
37681,37681,1,503
37682,37682,1,503
37683,37683,1,503
37684,37684,1,503
37685,37685,1,503
37686,37686,1,503
37687,37687,1,503
37688,37688,1,502
37689,37689,1,502
37690,37690,1,502
37691,37691,1,502
37692,37692,1,502
37693,37693,1,502
37694,37694,1,502
37695,37695,1,503
37696,37696,1,502
37697,37697,1,503
37698,37698,1,503
37699,37699,1,503
37700,37700,1,503
37701,37701,1,503
37702,37702,1,503
37703,37703,1,503
37704,37704,1,503
37705,37705,1,503
37706,37706,1,503
37707,37707,1,503
37708,37708,1,503
37709,37709,1,503
37710,37710,1,503
37711,37711,1,504
37712,37712,1,504
37713,37713,1,504
37714,37714,1,504
37715,37715,1,504
37716,37716,1,504
37717,37717,1,504
37718,37718,1,504
37719,37719,1,504
37720,37720,1,504
37721,37721,1,504
37722,37722,1,505
37723,37723,1,505
37724,37724,1,505
37725,37725,1,505
37726,37726,1,505
37727,37727,1,506
37728,37728,1,506
37729,37729,1,506
37730,37730,1,506
37731,37731,1,506
37732,37732,1,506
37733,37733,1,506
37734,37734,1,507
37735,37735,1,507
37736,37736,1,507
37737,37737,1,507
37738,37738,1,507
37739,37739,1,508
37740,37740,1,508
37741,37741,1,508
37742,37742,1,508
37743,37743,1,508
37744,37744,1,509
37745,37745,1,509
37746,37746,1,509
37747,37747,1,510
37748,37748,1,510
37749,37749,1,511
37750,37750,1,511
37751,37751,1,512
37752,37752,1,512
37753,37753,1,513
37754,37754,1,514
37755,37755,1,515
37756,37756,1,515
37757,37757,1,516
37758,37758,1,517
37759,37759,1,518
37760,37760,1,518
37761,37761,1,519
37762,37762,1,520
37763,37763,1,521
37764,37764,1,522
37765,37765,1,523
37766,37766,1,524
37767,37767,1,524
37768,37768,1,525
37769,37769,1,526
37770,37770,1,526
37771,37771,1,527
37772,37772,1,527
37773,37773,1,528
37774,37774,1,529
37775,37775,1,530
37776,37776,1,531
37777,37777,1,532
37778,37778,1,533
37779,37779,1,534
37780,37780,1,535
37781,37781,1,537
37782,37782,1,538
37783,37783,1,539
37784,37784,1,540
37785,37785,1,541
37786,37786,1,542
37787,37787,1,543
37788,37788,1,544
37789,37789,1,545
37790,37790,1,546
37791,37791,1,547
37792,37792,1,548
37793,37793,1,549
37794,37794,1,550
37795,37795,1,550
37796,37796,1,551
37797,37797,1,552
37798,37798,1,553
37799,37799,1,554
37800,37800,1,555
37801,37801,1,556
37802,37802,1,557
37803,37803,1,558
37804,37804,1,559
37805,37805,1,560
37806,37806,1,562
37807,37807,1,564
37808,37808,1,566
37809,37809,1,568
37810,37810,1,570
37811,37811,1,572
37812,37812,1,574
37813,37813,1,576
37814,37814,1,578
37815,37815,1,579
37816,37816,1,581
37817,37817,1,583
37818,37818,1,586
37819,37819,1,588
37820,37820,1,590
37821,37821,1,593
37822,37822,1,594
37823,37823,1,596
37824,37824,1,598
37825,37825,1,601
37826,37826,1,603
37827,37827,1,605
37828,37828,1,608
37829,37829,1,611
37830,37830,1,614
37831,37831,1,619
37832,37832,1,622
37833,37833,1,625
37834,37834,1,630
37835,37835,1,634
37836,37836,1,639
37837,37837,1,643
37838,37838,1,647
37839,37839,1,652
37840,37840,1,656
37841,37841,1,661
37842,37842,1,665
37843,37843,1,669
37844,37844,1,673
37845,37845,1,676
37846,37846,1,678
37847,37847,1,682
37848,37848,1,684
37849,37849,1,687
37850,37850,1,690
37851,37851,1,692
37852,37852,1,695
37853,37853,1,697
37854,37854,1,699
37855,37855,1,701
37856,37856,1,702
37857,37857,1,704
37858,37858,1,705
37859,37859,1,708
37860,37860,1,709
37861,37861,1,711
37862,37862,1,714
37863,37863,1,715
37864,37864,1,716
37865,37865,1,718
37866,37866,1,720
37867,37867,1,722
37868,37868,1,724
37869,37869,1,726
37870,37870,1,727
37871,37871,1,730
37872,37872,1,732
37873,37873,1,735
37874,37874,1,737
37875,37875,1,740
37876,37876,1,742
37877,37877,1,744
37878,37878,1,746
37879,37879,1,748
37880,37880,1,750
37881,37881,1,751
37882,37882,1,752
37883,37883,1,753
37884,37884,1,753
37885,37885,1,754
37886,37886,1,756
37887,37887,1,756
37888,37888,1,757
37889,37889,1,759
37890,37890,1,761
37891,37891,1,763
37892,37892,1,766
37893,37893,1,768
37894,37894,1,770
37895,37895,1,772
37896,37896,1,775
37897,37897,1,778
37898,37898,1,782
37899,37899,1,785
37900,37900,1,789
37901,37901,1,790
37902,37902,1,792
37903,37903,1,793
37904,37904,1,795
37905,37905,1,797
37906,37906,1,798
37907,37907,1,798
37908,37908,1,798
37909,37909,1,798
37910,37910,1,797
37911,37911,1,794
37912,37912,1,791
37913,37913,1,788
37914,37914,1,786
37915,37915,1,783
37916,37916,1,780
37917,37917,1,777
37918,37918,1,772
37919,37919,1,768
37920,37920,1,765
37921,37921,1,761
37922,37922,1,757
37923,37923,1,753
37924,37924,1,750
37925,37925,1,746
37926,37926,1,743
37927,37927,1,739
37928,37928,1,736
37929,37929,1,732
37930,37930,1,729
37931,37931,1,727
37932,37932,1,723
37933,37933,1,720
37934,37934,1,717
37935,37935,1,714
37936,37936,1,711
37937,37937,1,707
37938,37938,1,704
37939,37939,1,702
37940,37940,1,699
37941,37941,1,696
37942,37942,1,693
37943,37943,1,689
37944,37944,1,687
37945,37945,1,685
37946,37946,1,682
37947,37947,1,679
37948,37948,1,677
37949,37949,1,674
37950,37950,1,672
37951,37951,1,670
37952,37952,1,668
37953,37953,1,665
37954,37954,1,663
37955,37955,1,661
37956,37956,1,659
37957,37957,1,656
37958,37958,1,654
37959,37959,1,652
37960,37960,1,650
37961,37961,1,647
37962,37962,1,644
37963,37963,1,641
37964,37964,1,639
37965,37965,1,638
37966,37966,1,635
37967,37967,1,633
37968,37968,1,631
37969,37969,1,629
37970,37970,1,628
37971,37971,1,625
37972,37972,1,622
37973,37973,1,621
37974,37974,1,619
37975,37975,1,617
37976,37976,1,615
37977,37977,1,613
37978,37978,1,612
37979,37979,1,611
37980,37980,1,610
37981,37981,1,609
37982,37982,1,608
37983,37983,1,607
37984,37984,1,606
37985,37985,1,605
37986,37986,1,605
37987,37987,1,605
37988,37988,1,604
37989,37989,1,603
37990,37990,1,601
37991,37991,1,599
37992,37992,1,597
37993,37993,1,595
37994,37994,1,593
37995,37995,1,590
37996,37996,1,587
37997,37997,1,585
37998,37998,1,582
37999,37999,1,579
38000,38000,1,576
38001,38001,1,574
38002,38002,1,571
38003,38003,1,568
38004,38004,1,566
38005,38005,1,563
38006,38006,1,560
38007,38007,1,558
38008,38008,1,557
38009,38009,1,556
38010,38010,1,555
38011,38011,1,554
38012,38012,1,554
38013,38013,1,553
38014,38014,1,553
38015,38015,1,553
38016,38016,1,554
38017,38017,1,554
38018,38018,1,554
38019,38019,1,555
38020,38020,1,555
38021,38021,1,554
38022,38022,1,555
38023,38023,1,555
38024,38024,1,556
38025,38025,1,556
38026,38026,1,555
38027,38027,1,555
38028,38028,1,555
38029,38029,1,554
38030,38030,1,554
38031,38031,1,554
38032,38032,1,553
38033,38033,1,554
38034,38034,1,554
38035,38035,1,554
38036,38036,1,554
38037,38037,1,554
38038,38038,1,554
38039,38039,1,553
38040,38040,1,553
38041,38041,1,553
38042,38042,1,554
38043,38043,1,554
38044,38044,1,554
38045,38045,1,554
38046,38046,1,554
38047,38047,1,555
38048,38048,1,555
38049,38049,1,556
38050,38050,1,556
38051,38051,1,556
38052,38052,1,556
38053,38053,1,556
38054,38054,1,556
38055,38055,1,556
38056,38056,1,556
38057,38057,1,557
38058,38058,1,557
38059,38059,1,557
38060,38060,1,557
38061,38061,1,558
38062,38062,1,558
38063,38063,1,558
38064,38064,1,559
38065,38065,1,559
38066,38066,1,560
38067,38067,1,560
38068,38068,1,562
38069,38069,1,563
38070,38070,1,564
38071,38071,1,565
38072,38072,1,565
38073,38073,1,566
38074,38074,1,567
38075,38075,1,567
38076,38076,1,568
38077,38077,1,568
38078,38078,1,568
38079,38079,1,568
38080,38080,1,568
38081,38081,1,568
38082,38082,1,566
38083,38083,1,565
38084,38084,1,563
38085,38085,1,562
38086,38086,1,561
38087,38087,1,560
38088,38088,1,558
38089,38089,1,557
38090,38090,1,555
38091,38091,1,554
38092,38092,1,553
38093,38093,1,552
38094,38094,1,552
38095,38095,1,552
38096,38096,1,551
38097,38097,1,551
38098,38098,1,552
38099,38099,1,551
38100,38100,1,552
38101,38101,1,552
38102,38102,1,553
38103,38103,1,554
38104,38104,1,555
38105,38105,1,556
38106,38106,1,557
38107,38107,1,558
38108,38108,1,558
38109,38109,1,559
38110,38110,1,560
38111,38111,1,560
38112,38112,1,560
38113,38113,1,560
38114,38114,1,560
38115,38115,1,561
38116,38116,1,560
38117,38117,1,561
38118,38118,1,561
38119,38119,1,560
38120,38120,1,560
38121,38121,1,560
38122,38122,1,560
38123,38123,1,560
38124,38124,1,560
38125,38125,1,560
38126,38126,1,559
38127,38127,1,560
38128,38128,1,560
38129,38129,1,560
38130,38130,1,560
38131,38131,1,560
38132,38132,1,560
38133,38133,1,560
38134,38134,1,560
38135,38135,1,560
38136,38136,1,560
38137,38137,1,561
38138,38138,1,562
38139,38139,1,562
38140,38140,1,563
38141,38141,1,564
38142,38142,1,565
38143,38143,1,567
38144,38144,1,568
38145,38145,1,569
38146,38146,1,571
38147,38147,1,573
38148,38148,1,574
38149,38149,1,576
38150,38150,1,577
38151,38151,1,578
38152,38152,1,579
38153,38153,1,581
38154,38154,1,582
38155,38155,1,583
38156,38156,1,584
38157,38157,1,585
38158,38158,1,586
38159,38159,1,587
38160,38160,1,588
38161,38161,1,588
38162,38162,1,588
38163,38163,1,590
38164,38164,1,591
38165,38165,1,590
38166,38166,1,591
38167,38167,1,591
38168,38168,1,592
38169,38169,1,592
38170,38170,1,592
38171,38171,1,592
38172,38172,1,591
38173,38173,1,591
38174,38174,1,591
38175,38175,1,590
38176,38176,1,589
38177,38177,1,588
38178,38178,1,587
38179,38179,1,585
38180,38180,1,583
38181,38181,1,582
38182,38182,1,580
38183,38183,1,579
38184,38184,1,578
38185,38185,1,577
38186,38186,1,576
38187,38187,1,576
38188,38188,1,577
38189,38189,1,578
38190,38190,1,578
38191,38191,1,579
38192,38192,1,580
38193,38193,1,581
38194,38194,1,582
38195,38195,1,583
38196,38196,1,583
38197,38197,1,585
38198,38198,1,586
38199,38199,1,586
38200,38200,1,586
38201,38201,1,587
38202,38202,1,588
38203,38203,1,588
38204,38204,1,589
38205,38205,1,589
38206,38206,1,590
38207,38207,1,590
38208,38208,1,590
38209,38209,1,590
38210,38210,1,590
38211,38211,1,590
38212,38212,1,590
38213,38213,1,590
38214,38214,1,590
38215,38215,1,590
38216,38216,1,591
38217,38217,1,590
38218,38218,1,591
38219,38219,1,591
38220,38220,1,592
38221,38221,1,593
38222,38222,1,594
38223,38223,1,594
38224,38224,1,595
38225,38225,1,595
38226,38226,1,596
38227,38227,1,596
38228,38228,1,597
38229,38229,1,598
38230,38230,1,598
38231,38231,1,598
38232,38232,1,599
38233,38233,1,600
38234,38234,1,600
38235,38235,1,601
38236,38236,1,601
38237,38237,1,601
38238,38238,1,601
38239,38239,1,601
38240,38240,1,600
38241,38241,1,599
38242,38242,1,599
38243,38243,1,598
38244,38244,1,597
38245,38245,1,597
38246,38246,1,597
38247,38247,1,596
38248,38248,1,596
38249,38249,1,596
38250,38250,1,596
38251,38251,1,595
38252,38252,1,595
38253,38253,1,595
38254,38254,1,595
38255,38255,1,596
38256,38256,1,596
38257,38257,1,596
38258,38258,1,597
38259,38259,1,597
38260,38260,1,596
38261,38261,1,596
38262,38262,1,594
38263,38263,1,593
38264,38264,1,592
38265,38265,1,591
38266,38266,1,589
38267,38267,1,588
38268,38268,1,586
38269,38269,1,584
38270,38270,1,581
38271,38271,1,579
38272,38272,1,577
38273,38273,1,575
38274,38274,1,573
38275,38275,1,571
38276,38276,1,570
38277,38277,1,569
38278,38278,1,569
38279,38279,1,568
38280,38280,1,568
38281,38281,1,569
38282,38282,1,569
38283,38283,1,571
38284,38284,1,571
38285,38285,1,572
38286,38286,1,573
38287,38287,1,574
38288,38288,1,575
38289,38289,1,576
38290,38290,1,577
38291,38291,1,577
38292,38292,1,578
38293,38293,1,578
38294,38294,1,579
38295,38295,1,578
38296,38296,1,579
38297,38297,1,579
38298,38298,1,579
38299,38299,1,579
38300,38300,1,579
38301,38301,1,579
38302,38302,1,579
38303,38303,1,579
38304,38304,1,579
38305,38305,1,578
38306,38306,1,578
38307,38307,1,578
38308,38308,1,578
38309,38309,1,578
38310,38310,1,578
38311,38311,1,578
38312,38312,1,578
38313,38313,1,578
38314,38314,1,578
38315,38315,1,578
38316,38316,1,578
38317,38317,1,579
38318,38318,1,579
38319,38319,1,580
38320,38320,1,581
38321,38321,1,581
38322,38322,1,582
38323,38323,1,582
38324,38324,1,583
38325,38325,1,584
38326,38326,1,584
38327,38327,1,584
38328,38328,1,585
38329,38329,1,586
38330,38330,1,587
38331,38331,1,587
38332,38332,1,587
38333,38333,1,588
38334,38334,1,588
38335,38335,1,589
38336,38336,1,589
38337,38337,1,589
38338,38338,1,590
38339,38339,1,591
38340,38340,1,593
38341,38341,1,594
38342,38342,1,595
38343,38343,1,596
38344,38344,1,598
38345,38345,1,599
38346,38346,1,601
38347,38347,1,603
38348,38348,1,605
38349,38349,1,608
38350,38350,1,609
38351,38351,1,611
38352,38352,1,613
38353,38353,1,614
38354,38354,1,615
38355,38355,1,616
38356,38356,1,616
38357,38357,1,617
38358,38358,1,617
38359,38359,1,616
38360,38360,1,615
38361,38361,1,613
38362,38362,1,612
38363,38363,1,611
38364,38364,1,610
38365,38365,1,609
38366,38366,1,609
38367,38367,1,609
38368,38368,1,609
38369,38369,1,609
38370,38370,1,609
38371,38371,1,610
38372,38372,1,611
38373,38373,1,613
38374,38374,1,615
38375,38375,1,617
38376,38376,1,620
38377,38377,1,623
38378,38378,1,625
38379,38379,1,627
38380,38380,1,629
38381,38381,1,631
38382,38382,1,633
38383,38383,1,636
38384,38384,1,639
38385,38385,1,641
38386,38386,1,643
38387,38387,1,645
38388,38388,1,647
38389,38389,1,649
38390,38390,1,650
38391,38391,1,652
38392,38392,1,653
38393,38393,1,654
38394,38394,1,655
38395,38395,1,657
38396,38396,1,658
38397,38397,1,659
38398,38398,1,661
38399,38399,1,662
38400,38400,1,664
38401,38401,1,666
38402,38402,1,668
38403,38403,1,670
38404,38404,1,673
38405,38405,1,676
38406,38406,1,679
38407,38407,1,682
38408,38408,1,686
38409,38409,1,689
38410,38410,1,693
38411,38411,1,696
38412,38412,1,699
38413,38413,1,702
38414,38414,1,705
38415,38415,1,706
38416,38416,1,707
38417,38417,1,708
38418,38418,1,709
38419,38419,1,710
38420,38420,1,711
38421,38421,1,711
38422,38422,1,712
38423,38423,1,711
38424,38424,1,712
38425,38425,1,713
38426,38426,1,715
38427,38427,1,715
38428,38428,1,717
38429,38429,1,719
38430,38430,1,721
38431,38431,1,723
38432,38432,1,726
38433,38433,1,728
38434,38434,1,730
38435,38435,1,734
38436,38436,1,737
38437,38437,1,742
38438,38438,1,744
38439,38439,1,748
38440,38440,1,752
38441,38441,1,754
38442,38442,1,756
38443,38443,1,756
38444,38444,1,756
38445,38445,1,755
38446,38446,1,753
38447,38447,1,751
38448,38448,1,750
38449,38449,1,749
38450,38450,1,748
38451,38451,1,745
38452,38452,1,741
38453,38453,1,738
38454,38454,1,735
38455,38455,1,733
38456,38456,1,730
38457,38457,1,729
38458,38458,1,728
38459,38459,1,728
38460,38460,1,728
38461,38461,1,729
38462,38462,1,728
38463,38463,1,728
38464,38464,1,728
38465,38465,1,729
38466,38466,1,731
38467,38467,1,732
38468,38468,1,734
38469,38469,1,737
38470,38470,1,740
38471,38471,1,742
38472,38472,1,743
38473,38473,1,744
38474,38474,1,746
38475,38475,1,747
38476,38476,1,748
38477,38477,1,748
38478,38478,1,748
38479,38479,1,748
38480,38480,1,748
38481,38481,1,747
38482,38482,1,745
38483,38483,1,743
38484,38484,1,741
38485,38485,1,740
38486,38486,1,737
38487,38487,1,734
38488,38488,1,733
38489,38489,1,731
38490,38490,1,730
38491,38491,1,728
38492,38492,1,726
38493,38493,1,723
38494,38494,1,721
38495,38495,1,718
38496,38496,1,716
38497,38497,1,713
38498,38498,1,712
38499,38499,1,712
38500,38500,1,712
38501,38501,1,712
38502,38502,1,712
38503,38503,1,712
38504,38504,1,712
38505,38505,1,713
38506,38506,1,712
38507,38507,1,711
38508,38508,1,711
38509,38509,1,711
38510,38510,1,712
38511,38511,1,711
38512,38512,1,711
38513,38513,1,712
38514,38514,1,713
38515,38515,1,713
38516,38516,1,712
38517,38517,1,711
38518,38518,1,711
38519,38519,1,711
38520,38520,1,712
38521,38521,1,712
38522,38522,1,712
38523,38523,1,711
38524,38524,1,712
38525,38525,1,714
38526,38526,1,715
38527,38527,1,716
38528,38528,1,717
38529,38529,1,718
38530,38530,1,719
38531,38531,1,719
38532,38532,1,718
38533,38533,1,716
38534,38534,1,715
38535,38535,1,713
38536,38536,1,710
38537,38537,1,707
38538,38538,1,705
38539,38539,1,702
38540,38540,1,699
38541,38541,1,695
38542,38542,1,690
38543,38543,1,685
38544,38544,1,680
38545,38545,1,676
38546,38546,1,672
38547,38547,1,667
38548,38548,1,664
38549,38549,1,660
38550,38550,1,657
38551,38551,1,653
38552,38552,1,650
38553,38553,1,646
38554,38554,1,643
38555,38555,1,641
38556,38556,1,639
38557,38557,1,637
38558,38558,1,635
38559,38559,1,633
38560,38560,1,630
38561,38561,1,628
38562,38562,1,626
38563,38563,1,623
38564,38564,1,622
38565,38565,1,621
38566,38566,1,619
38567,38567,1,618
38568,38568,1,616
38569,38569,1,616
38570,38570,1,615
38571,38571,1,613
38572,38572,1,611
38573,38573,1,609
38574,38574,1,608
38575,38575,1,607
38576,38576,1,606
38577,38577,1,605
38578,38578,1,603
38579,38579,1,601
38580,38580,1,600
38581,38581,1,598
38582,38582,1,597
38583,38583,1,596
38584,38584,1,595
38585,38585,1,593
38586,38586,1,592
38587,38587,1,591
38588,38588,1,590
38589,38589,1,590
38590,38590,1,589
38591,38591,1,590
38592,38592,1,589
38593,38593,1,589
38594,38594,1,589
38595,38595,1,589
38596,38596,1,589
38597,38597,1,590
38598,38598,1,590
38599,38599,1,590
38600,38600,1,590
38601,38601,1,589
38602,38602,1,589
38603,38603,1,589
38604,38604,1,588
38605,38605,1,587
38606,38606,1,587
38607,38607,1,586
38608,38608,1,585
38609,38609,1,585
38610,38610,1,586
38611,38611,1,586
38612,38612,1,586
38613,38613,1,587
38614,38614,1,587
38615,38615,1,588
38616,38616,1,588
38617,38617,1,588
38618,38618,1,590
38619,38619,1,590
38620,38620,1,590
38621,38621,1,590
38622,38622,1,590
38623,38623,1,589
38624,38624,1,589
38625,38625,1,588
38626,38626,1,588
38627,38627,1,587
38628,38628,1,585
38629,38629,1,584
38630,38630,1,583
38631,38631,1,581
38632,38632,1,580
38633,38633,1,579
38634,38634,1,577
38635,38635,1,576
38636,38636,1,574
38637,38637,1,573
38638,38638,1,572
38639,38639,1,571
38640,38640,1,571
38641,38641,1,570
38642,38642,1,569
38643,38643,1,568
38644,38644,1,566
38645,38645,1,566
38646,38646,1,566
38647,38647,1,565
38648,38648,1,564
38649,38649,1,562
38650,38650,1,561
38651,38651,1,560
38652,38652,1,559
38653,38653,1,557
38654,38654,1,556
38655,38655,1,554
38656,38656,1,553
38657,38657,1,552
38658,38658,1,550
38659,38659,1,549
38660,38660,1,548
38661,38661,1,547
38662,38662,1,545
38663,38663,1,544
38664,38664,1,543
38665,38665,1,542
38666,38666,1,542
38667,38667,1,541
38668,38668,1,541
38669,38669,1,541
38670,38670,1,541
38671,38671,1,541
38672,38672,1,541
38673,38673,1,541
38674,38674,1,541
38675,38675,1,541
38676,38676,1,542
38677,38677,1,542
38678,38678,1,542
38679,38679,1,543
38680,38680,1,543
38681,38681,1,543
38682,38682,1,544
38683,38683,1,544
38684,38684,1,544
38685,38685,1,544
38686,38686,1,544
38687,38687,1,544
38688,38688,1,544
38689,38689,1,544
38690,38690,1,545
38691,38691,1,545
38692,38692,1,544
38693,38693,1,544
38694,38694,1,544
38695,38695,1,543
38696,38696,1,543
38697,38697,1,543
38698,38698,1,543
38699,38699,1,543
38700,38700,1,543
38701,38701,1,543
38702,38702,1,543
38703,38703,1,543
38704,38704,1,543
38705,38705,1,543
